"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
147.94102245667528,147.40975570678711,133111.009765625,0.0001220703125,0.69189803404310624,0.10006264739053068,0.099977704996404543,0
184.70443018891376,184.34091567993164,166459.84765625,0.000732421875,8.6426284759861431,0.15286039196363679,0.098944100633544529,0
259.11725297466114,258.94113159179688,233823.84375,0.0029296875,0.81477452153262675,0.25283270247853951,0.048300824343964127,0
207.46550259544023,207.10927581787109,187019.67578125,0,2.4305590827241019,0.2058413101236064,0.098410445363102533,0
230.17633244493908,229.81521606445312,207523.140625,-0.000244140625,1.9885045185431238,0.31062214646808689,0.099084240012699207,0
208.06649632420977,207.52154922485352,187391.95703125,0.00201416015625,0.23592690503876668,0.3752105209188244,0.14875453138726877,0
198.31776132784302,197.66995239257812,178495.96875,-0.0008544921875,13.64584687796463,0.44781777996072636,0.17718429548429809,0
234.42132570381793,234.03548431396484,211334.0390625,0.00103759765625,-3.6591140410301648,0.58739911343936624,0.10705263858522449,0
209.98052324456199,209.41186904907227,189098.9140625,-0.000244140625,-3.2573011103479885,0.52170658355144117,0.15454852966524807,0
48.493513538214138,45.33492374420166,40937.43603515625,-0.00018310546875,2.5762411722678094,0.84389221220647292,0.44436491075178169,0
41.22569012648335,37.368243217468262,33743.5234375,3.0517578125e-05,2.2169718477850129,0.8444766889523001,0.49867628366371552,0
24.800416602161846,17.094473838806152,15436.309814453125,0.000244140625,0.22670566319135332,0.89711362707676967,0.60331023334697798,0
35.505835639967749,30.854689121246338,27861.7841796875,-6.103515625e-05,1.1094639702067886,0.84162728042328083,0.55319634763271341,0
194.29638445948314,193.68554306030273,174898.04296875,-0.0003662109375,-13.600079259512015,0.62561080546717529,0.1714727704240393,0
151.65470862167854,150.79863739013672,136171.169921875,0.000732421875,-0.54543896600652531,0.67296026271749665,0.24170101790449483,0
109.90040525162534,108.70147132873535,98157.427734375,-0.0001220703125,9.951923612763526,0.7345412286608699,0.31096647960271451,0
