"Centroid: Magnitude","cen_X","cen_Y","cen_Z","X (m)","Y (m)","Z (m)"
1.0101051928237057,0.7625000000320139,0.66250000039290158,0,0.7625000000320139,0.66250000039290158,0
1.0131942066322599,0.78750000011350474,0.63750000013678798,0,0.78750000011350474,0.63750000013678798,0
1.0175030712609141,0.81249999966239539,0.61250000046857167,0,0.81249999966239539,0.61250000046857167,0
1.0230163730739663,0.83749999972933442,0.58750000002619351,0,0.83749999972933442,0.58750000002619351,0
1.0297147664531547,0.86250000038126007,0.56249999963911246,0,0.86250000038126007,0.56249999963911246,0
1.0375752987734015,0.88750000006111796,0.53750000048021318,0,0.88750000006111796,0.53750000048021318,0
1.0465717847030509,0.91250000020081634,0.51250000016589181,0,0.91250000020081634,0.51250000016589181,0
1.0566752104938095,0.93750000047730275,0.48749999956635282,0,0.93750000047730275,0.48749999956635282,0
1.067854156592573,0.9624999998166458,0.46250000011350489,0,0.9624999998166458,0.46250000011350489,0
1.0800752287576212,0.98749999947904143,0.437500000919681,0,0.98749999947904143,0.437500000919681,0
1.0701927395164683,0.41249999986903269,0.9874999999097781,0,0.41249999986903269,0.9874999999097781,0
1.0572665217219703,0.43750000026775521,0.9624999988154741,0,0.43750000026775521,0.9624999988154741,0
1.0453767256731319,0.46249999995052338,0.93749999926658356,0,0.46249999995052338,0.93749999926658356,0
