"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","X (m)","Y (m)","Z (m)"
5.331296443939209,5.3270769271268401,0.0042195168123688731,1.7804322129863576e-05,4814.16064453125,-0.00018310546875,0.00062499998603016138,0.93750000022118896,0.7624999997060512,0
3.6271047592163086,3.62416443864918,0.0029403205671285626,8.6454850374792321e-06,3275.275634765625,-0.00018310546875,0.00062500004423782229,0.96249999962456045,0.737500000037835,0
1.3583147525787354,1.3571891676248,0.0011255849539353324,1.2669414885256043e-06,1226.5582275390625,0,0.00062499998603016138,0.98749999988067416,0.71250000013096726,0
1.0813511610031128,1.0806950369358099,0.00065612406730286565,4.3049879169405536e-07,976.4600830078125,0,0.00062499998603016138,0.68750000001164135,0.98750000043946773,0
3.0721006393432617,3.0701839707750702,0.0019166685681915041,3.6736184002932704e-06,2774.10693359375,-2.6702880859375e-05,0.00062500004423782229,0.71249999946739961,0.96249999993888191,0
4.8105454444885254,4.80746303101468,0.0030824134738454134,9.5012728237437493e-06,4343.92236328125,5.340576171875e-05,0.00062499998603016138,0.73750000029394835,0.93749999975552767,0
6.2685775756835938,6.26445435392574,0.0041232217578537345,1.7000957664438439e-05,5660.525390625,3.814697265625e-05,0.00062500004423782229,0.76249999997380624,0.91250000039290158,0
7.417264461517334,7.4122567145298603,0.005007746987473638,2.5077529890551295e-05,6697.7900390625,-6.103515625e-05,0.00062499998603016138,0.78749999993888176,0.88750000013678787,0
8.2265424728393555,8.2208402549961797,0.0057022178431758164,3.2515288331032657e-05,7428.56787109375,0.000213623046875,0.00062499998603016138,0.81249999966239539,0.86250000000291027,0
8.6649360656738281,8.6587647861836103,0.0061712794902177848,3.8084690546382679e-05,7824.4375,-0.000457763671875,0.00062500004423782229,0.83749999955471122,0.8375000000261934,0
8.6992998123168945,8.6929295285351103,0.0063702837817842806,4.0580515460463837e-05,7855.4677734375,-6.103515625e-05,0.00062499998603016138,0.86250000032305241,0.81249999987194299,0
8.2946176528930664,8.2883672139656497,0.0062504389274167238,3.9067986785366327e-05,7490.03955078125,-0.00030517578125,0.00062499998603016138,0.88750000000291018,0.78750000048021307,0
7.4138522148132324,7.4081002262221203,0.0057519885911121449,3.3085372752284279e-05,6694.70849609375,0,0.00062499998603016138,0.91250000002619325,0.76250000016589159,0
6.0178923606872559,6.0130852034789202,0.0048071572083356884,2.310876042565377e-05,5434.15673828125,0.00018310546875,0.00062499998603016138,0.93750000024447211,0.73749999956635293,0
4.0656232833862305,4.0622824630210896,0.0033408203651408286,1.1161080712139699e-05,3671.2578125,0.0001220703125,0.00062500004423782229,0.96249999964202271,0.71250000011350489,0
1.514176607131958,1.5128991279766399,0.001277479155318062,1.6319529922721491e-06,1367.301513671875,6.103515625e-05,0.00062499998603016138,0.98749999942083355,0.687500000919681,0
1.1340956687927246,1.1334276340762,0.00066803471652465696,4.4627038248217879e-07,1024.08837890625,-6.103515625e-05,0.00062499998603016138,0.66249999986903252,0.98749999996798565,0
3.2507433891296387,3.2487777838135501,0.0019656053160885811,3.8636042586356912e-06,2935.42138671875,-3.4332275390625e-05,0.00062499998603016138,0.68750000003492429,0.96249999945575826,0
5.1413803100585938,5.1381909302415298,0.0031893798170639087,1.0172143617494611e-05,4642.66650390625,7.62939453125e-06,0.00062499998603016138,0.71249999995052316,0.93749999949941387,0
6.7767868041992188,6.7724752647602298,0.0043115394389889872,1.858937233395747e-05,6119.4384765625,0.0001373291015625,0.00062500004423782229,0.73749999983410786,0.91250000037543932,0
8.1269006729125977,8.1215957167980601,0.0053049561145375179,2.8142559377168998e-05,7338.59130859375,0.000152587890625,0.00062500004423782229,0.76249999997962703,0.88750000013096719,0
9.1604890823364258,9.1543490232007105,0.0061400591357152479,3.7700326190080278e-05,8271.921875,-9.1552734375e-05,0.00062499998603016138,0.78749999995634401,0.86249999999708948,0
9.8448362350463867,9.8380528961880405,0.0067833388583462551,4.6013686067150276e-05,8889.88671875,0.000396728515625,0.00062499998603016138,0.81249999945284757,0.83750000047439221,0
10.145452499389648,10.138254264474501,0.0071982349151475944,5.1814585893649896e-05,9161.34375,9.1552734375e-05,0.00062499998603016138,0.83750000003783476,0.8124999996158293,0
10.025801658630371,10.018465872676501,0.0073357859538702996,5.3813755561000783e-05,9053.298828125,0.00042724609375,0.00062500004423782229,0.8624999998632118,0.78750000046275082,0
9.4470863342285156,9.4399461573795893,0.0071401768489263162,5.0982125433943337e-05,8530.71875,0.0001220703125,0.00062500004423782229,0.88750000000873097,0.76250000016007091,0
8.3680830001831055,8.3615425908925598,0.0065404092905456679,4.2776953687856089e-05,7556.37890625,0,0.00062499998603016138,0.91250000004365561,0.73750000002619331,0
6.7450857162475586,6.7396315838778298,0.0054541323697288036,2.9747559906523535e-05,6090.8125,6.103515625e-05,0.00062499998603016138,0.93750000026775504,0.71249999963038135,0
